AAPL,MSFT,AMZN,GOOG,GOOGL,TSLA,FB,BABA,TSM,V,JNJ,JPM,WMT,NVDA,PYPL,DIS,MA,PG,UNH,HD,BAC,INTC,ASML,NFLX,CMCSA,ADBE,ABT,TM,VZ,NKE,CRM,KO,XOM,NVS,T,TMO,CSCO,LLY,AVGO,PFE,MRK,ORCL,PEP,ABBV,SHOP,CVX,DHR,ACN,QCOM,TXN,NEE,MDT,MCD,COST,SAP,TMUS,HDB,UL,UNP,HON,UPS,SNE,WFC,AMGN,AZN,NVO,BMY,PM,LIN,C,JD,LOW,SBUX,BA,SQ,SNY,RY,CHTR,MS,NOW,AMD,INTU,HSBC,TOT,RTX,BLK,TD,IBM,CAT,AMAT,GS,EL,SCHW,BUD,^GSPC,Date
41.08958435,80.76376343,1162.349976,1010.169983,1025.069946,61.30599976,175.1000061,174.6100006,35.62493896,108.4587479,129.0390778,95.17478943,91.19432068,196.0395813,75.30000305,101.5393219,147.0778656,82.35312653,216.4785767,167.7961273,26.27427864,41.24041367,166.7138062,186.8200073,35.90678406,179.5200043,53.02274323,124.3600006,44.49721146,58.0375061,103.8300018,41.64345932,69.63756561,69.52783203,29.817976,190.5162506,34.03321075,79.45910645,237.3195496,30.51402473,50.71554184,46.99643707,106.6618958,82.18232727,103.2699966,104.6482239,92.2569046,139.4555969,59.23550797,88.96517944,36.6674881,76.00023651,160.6197052,174.9605713,107.0691452,60.90000153,47.41237259,50.68618774,116.880394,138.871048,108.9371414,45.56000137,50.30879593,161.3679504,29.70599174,49.18621063,57.29811478,86.16233826,142.7606354,68.46144867,37.27000046,79.40167999,53.87757111,258.6231995,38.22000122,39.31207657,70.6491394,336.269989,47.70230865,122.6600037,10.72999954,152.4549255,42.75813293,46.35612869,70.28986359,463.3925476,50.51553726,132.475708,129.9806824,49.49923325,234.9484558,121.3439713,47.25651169,107.5982742,2642.219971,01-12-2017
40.78930664,77.71572113,1133.949951,998.6799927,1011.869995,61.04000092,171.4700012,169.5800018,35.34675598,105.2264328,128.1448669,97.13657379,90.87583923,185.1110077,70.97000122,106.3340912,140.9270935,83.31009674,211.3620758,171.9626923,27.17190361,41.06504059,163.7165833,184.0399933,37.67269516,168.4400024,51.81982422,123.9199982,44.9052887,58.25072479,99.84999847,41.87898636,69.72934723,68.58248138,30.44701195,180.4353485,34.141819,79.70126343,230.3720093,30.27057838,51.0332489,45.85017776,107.282959,81.24376678,96.62000275,105.8128281,91.2735672,140.0074463,58.39432907,87.85747528,36.31820297,74.69100952,158.5570221,179.1472168,106.7434692,60.24000168,46.52348709,50.81322479,122.0012665,138.3043976,112.0247879,45.77999878,51.37405777,162.724823,29.09107399,48.28744888,56.60046005,86.91005707,144.1612701,69.90299988,36.75,82.99327087,55.23109436,264.9034424,36.86999893,38.90679932,70.64027405,334,48.37260818,113.6200027,10.02999973,150.6033478,42.56832504,46.16769028,70.24307251,473.9326782,50.5330162,133.9309082,129.9623108,47.45862579,236.5528107,121.8983002,49.21360016,107.5516891,2639.439941,04-12-2017
40.75086975,78.20454407,1141.569946,1005.150024,1019.599976,60.74000168,172.8300018,168.9600067,35.17625809,106.3528519,128.7532806,96.01946259,91.64396667,186.1820679,71.19999695,103.4398575,142.5974121,83.30099487,210.092514,170.0561066,27.0503521,40.0958786,164.8477936,184.2100067,36.92521286,167.5399933,51.89561081,123.6800003,44.21069717,58.56087875,100.6900024,41.90616226,69.16196442,67.74217224,29.85882568,180.8516693,33.77071762,80.14829254,228.6591187,29.90962029,50.6247673,45.46178818,107.4017029,81.40589142,95.27999878,105.4187927,91.19490051,140.5021973,58.51191711,88.70885468,36.24136353,75.67292786,160.7312469,177.5027771,106.609375,60.95999908,46.51361084,50.68618774,120.0598221,137.6658325,108.9914627,45.86999893,52.41245651,162.706604,29.11820793,47.96578217,56.19274521,87.61621857,143.898056,69.39528656,37.29999924,81.36244202,55.77626038,262.5877075,37.59999847,38.3341217,70.33930969,330.9500122,47.7573967,116.1999969,9.909999847,150.5351257,42.34401703,46.06118011,70.38935852,472.6589661,49.8599472,132.9807739,128.7131958,47.75422287,234.3632965,121.0813904,48.47849274,105.2778244,2629.570068,05-12-2017
40.59952927,79.34516907,1152.349976,1018.380005,1032.719971,62.65200043,176.0599976,172.6300049,34.70963287,107.4890594,130.0346527,95.30194855,91.12876129,187.6894531,73.13999939,101.7419128,144.8474884,83.16427612,209.9493103,168.1495667,26.77919197,40.10510254,165.0121307,185.3000031,36.09365082,173.5200043,51.7724762,122.9700012,44.00231934,57.88242722,102.9199982,42.0782814,68.65298462,67.20889282,29.49937439,182.2592621,33.86122894,79.45910645,230.6167297,29.85085678,49.33576584,45.86912537,108.5981827,80.54414368,95.76999664,104.7357864,90.98839569,141.0730896,58.77422333,88.81869507,36.7396698,76.2153244,161.1864777,176.9357452,107.4714355,62.11999893,46.71113586,50.87673187,120.0035706,137.6118622,107.1080933,44.90999985,52.43036652,160.4755249,29.01873589,49.26189804,55.24139404,89.39413452,142.1008453,68.39797211,37.81999969,77.67658234,55.71986008,265.18927,37.61000061,38.03456879,70.10029602,322.6400146,47.46356201,117.7600021,10,152.211319,41.88674164,45.7580452,70.92184448,472.3821106,49.47533417,131.9107361,128.8968811,48.64103699,232.117157,121.0522079,48.24937439,105.3057938,2629.27002,06-12-2017
40.6740036,79.06719971,1159.790039,1030.930054,1044.569946,62.2480011,180.1399994,174.4700012,35.00576019,109.1150055,129.0667267,95.02038574,91.13816833,190.3968201,73.69000244,101.5489731,146.8420563,82.11617279,210.1497498,169.2655792,26.91009903,39.76358795,166.4624329,185.1999969,35.40224075,174.6100006,51.80088043,123.3899994,43.77656937,58.73534775,104.0699997,41.47134018,68.87828827,66.9664917,29.54839325,184.0038452,33.8521843,79.97133636,230.6167297,29.80048943,49.71702957,45.96385956,106.6162033,80.40761566,99.79000092,104.7532959,91.13589478,141.3870544,59.00033951,89.5144577,36.83280563,75.34563446,160.6568909,175.971817,107.6821747,61.91999817,46.91360855,50.77692413,120.4819031,137.8636932,108.4119644,45.75,53.13755035,158.4174347,29.1362915,48.74156189,56.02965164,88.64640045,142.6394348,67.980896,38.13000107,78.83607483,55.58827209,268.7153625,38.72999954,38.14029312,70.233078,325.2200012,48.06959152,121,10.03999996,151.5973663,42.11968613,45.66791916,71.62404633,472.9266357,49.40539551,131.4570465,131.2389526,49.87112808,234.5803528,121.7427139,48.76490402,103.6842728,2636.97998,07-12-2017
40.68600845,80.66791534,1162,1037.050049,1049.380005,63.02600098,179,177.6199951,34.99678802,110.29039,129.6013947,96.21018982,90.92157745,189.9009399,72.91000366,101.3641968,147.2743683,82.36225891,213.7389679,170.5769348,27.16255188,40.01280212,166.2787323,188.5399933,35.45830917,173.5700073,51.75353241,124.4499969,44.35828781,59.41379929,103.4400024,41.045578,68.97006989,67.83912659,30.00587845,186.3134155,34.04225922,80.51148987,227.138504,30.00195694,50.44321442,46.98695755,106.4700928,81.8666153,100.7699966,105.0072403,91.62756348,143.2233887,58.1048851,89.73416138,37.03073502,75.81320953,160.8798676,177.73909,107.806694,62.54000092,47.20990753,51.09450912,121.091507,138.2054443,108.2580338,45.79000092,53.09280014,159.7378998,29.60652161,49.31866455,56.55514908,88.55504608,143.064682,68.6427536,38.00999832,80.69315338,55.09009933,272.4606323,38.09000015,38.096241,70.49863434,324.5,48.56544113,121.8099976,9.93999958,151.2757721,42.59420395,45.61875916,71.86395264,475.7693176,49.50156021,132.5184784,132.1298523,49.04153442,236.2697296,122.1803513,49.06085587,104.0756531,2651.5,08-12-2017
41.47873688,81.69351196,1168.920044,1041.099976,1051.969971,65.78199768,179.0399933,179.2899933,35.32880783,110.0651169,130.1084137,95.92862701,91.2794342,193.0446472,73.29000092,103.8927078,148.2471161,82.23466492,212.6507568,169.4981079,27.05970383,40.29893494,169.324295,186.2200012,35.91613388,174.3099976,52.03767776,123.9300003,45.00947571,60.00503922,104.5400009,41.06369781,69.27877808,67.70985413,30.1447506,187.8299866,34.35905838,80.71638489,227.1734772,30.39650154,51.14217758,47.81113052,107.2190323,82.3102951,104.1100006,105.4450607,91.65708923,143.3755951,58.95512009,90.47570801,37.08196259,76.00023651,160.9727783,178.485672,107.3086014,63.06999969,47.89138794,50.94933319,121.0352554,137.800705,106.8907776,44.90000153,52.69891739,161.0310211,29.95015144,49.59302139,57.0987854,88.09810638,143.8677979,68.76969147,38.45999908,80.63658142,55.5224762,269.8494873,38.29999924,38.50151825,70.10915375,331.4899902,48.45525742,123.0899963,10.15999985,151.7143097,43.3102951,45.61056519,72.15068054,472.6682129,49.43162537,133.0320892,132.0472412,49.22270584,236.062088,122.0247574,48.42121887,103.8333664,2659.98999,11-12-2017
41.24572372,82.0289917,1165.079956,1040.47998,1048.77002,68.20600128,176.9600067,174.6399994,35.26599121,111.1327591,131.4543152,97.04576874,91.06282806,189.2563324,73.62000275,104.4762039,149.8388519,81.88832855,212.3834686,169.0796051,27.41501427,39.9943428,166.4527588,185.7299957,36.91587067,172.5399933,52.75753403,124.25,46.18159103,60.2570343,103.6699982,41.02745819,69.05349731,68.24312592,31.12506676,187.8299866,34.313797,80.75362396,226.0810852,30.70710564,51.80482864,47.73534775,107.2281647,82.16526031,101.4000015,104.797081,92.15857697,144.7171936,58.66568375,90.10951233,36.57434845,76.68289948,160.0250702,177.9564514,107.9216309,63.47999954,48.10372925,50.88581848,122.5827866,138.2774048,106.9903793,44.63000107,54.00587082,160.5119324,30.22144127,50.44448853,57.33435059,89.14490509,142.9985352,69.04170227,38.56000137,80.1180954,55.71046066,276.310791,38.08000183,38.73058701,70.2419281,329.9899902,49.44694519,121.0100021,9.899999619,151.8799896,43.61225891,45.90551376,72.25602722,477.8367004,49.44911194,134.1705933,131.7257233,48.12611771,243.1874237,121.5190201,49.22314453,103.5537949,2664.110107,12-12-2017
41.38265228,81.80853271,1164.130005,1040.609985,1051.390015,67.80599976,178.3000031,176.4700012,35.25701904,110.9858475,131.7216187,95.82872772,92.06105042,184.6350098,74.08999634,104.6512604,149.042984,82.82704926,214.1589661,170.2234955,26.96619987,40.00357056,167.6129913,187.8600006,36.04694366,176.8300018,52.15134048,124.9199982,45.9211235,62.32149887,103.9400024,41.58004379,69.35388947,68.40471649,31.07605362,189.7926788,34.53104019,81.85258484,228.9912109,30.75746727,51.65958786,47.4132576,107.5935135,83.06114197,103.2099991,105.0159836,92.58140564,144.0701752,58.70186615,90.5031662,36.43463516,76.608078,161.2515411,177.9375305,108.1419449,63.83000183,47.47657394,51.1398735,122.2169876,140.1302185,107.207695,44.65000153,53.17335892,161.5319061,30.35708046,50.51070786,57.50650024,89.92584991,142.932373,68.12596893,40.79999924,80.69315338,55.91725159,278.1213989,36.18999863,38.69534683,70.45438385,329,48.8317337,123.3700027,10.10999966,152.493927,44.38010788,45.93009567,72.73584747,473.0558472,49.31798935,131.7481079,136.4558258,48.40264893,241.1866608,124.4366379,48.04889679,103.3581009,2662.850098,13-12-2017
41.3706398,81.17591858,1174.26001,1049.150024,1057.469971,67.57800293,178.3899994,171.75,35.35572815,110.6038361,130.5785217,95.05672455,91.46775818,184.9226227,74.26000214,107.5298767,149.2787781,82.93642426,211.1998138,169.3865051,26.86334419,39.92972946,166.2110596,189.5599976,36.55147934,175,51.83877563,125,45.44358826,62.54441452,104.2399979,41.69781113,69.1703186,68.25119781,30.83097076,186.8166199,34.30474854,80.55805969,226.6403809,30.60636139,51.27509689,47.54588699,107.7944412,82.16526031,103.2300034,104.665741,91.3030777,143.8703766,58.52095795,91.77567291,36.78623581,76.52391815,160.8705902,176.2836609,109.0040131,62.56000137,48.15311813,50.32323837,121.147789,137.8187256,105.7951431,44.45000076,53.0122261,159.2916718,30.10388565,50.00930023,56.29240036,89.46060944,140.9197693,67.01985931,40.63000107,80.67427826,56.11463928,280.0655823,37.00999832,37.96408844,70.41898346,328.6799927,48.33588028,126.1699982,10.13000011,152.211319,43.92284775,45.77442551,72.41986847,467.7027893,49.12567902,131.8251343,134.3525391,48.92710495,241.1111908,124.3004913,47.92478561,102.9760208,2652.01001,14-12-2017
41.79102325,83.24629974,1179.140015,1064.189941,1072,68.69000244,180.1799927,173.5500031,35.44546509,111.4853745,131.3252563,96.40093231,91.44894409,189.9703827,75.65000153,108.2106247,150.723114,83.74755096,211.743927,169.8050232,27.15320396,41.12965393,168.0384064,190.1199951,37.10275269,177.5099945,52.56809235,124.3399963,45.73010254,62.79641724,105.4800034,41.84275436,69.27877808,68.56632233,31.23944283,190.7350769,34.56723785,80.59531403,232.2247162,31.2275486,51.48564911,45.75544739,108.8904724,83.14647675,105.2200012,104.8408585,92.43389893,145.2499847,58.57523346,92.66366577,36.89101791,78.08563232,161.7253723,182.1430817,109.4637833,62.65999985,48.70126343,50.77692413,122.4889908,138.7361145,106.8454819,44.84000015,53.59408951,161.2222595,29.959198,49.67816925,56.54609299,91.12221527,141.3544159,67.79049683,40.31999969,81.72064209,54.78931046,280.1227112,37.02999878,38.03456879,70.08258057,322.3099976,48.75827026,129.5,10.28999996,155.5831909,43.28440857,45.13848114,73.83011627,472.4282837,48.76728821,130.5411377,134.729126,50.09998703,242.7061462,126.0607758,48.95584106,103.0878372,2675.810059,15-12-2017
42.37956619,82.79579926,1190.579956,1077.140015,1085.089966,67.77400208,180.8200073,173.3699951,35.35572815,111.2209244,130.7167969,97.14566803,92.19287109,196.2577667,75.31999969,107.9772263,150.447998,83.73845673,212.5552979,171.8045807,27.56461716,42.69878006,170.5231934,190.4199982,36.94390869,176.7400055,53.4205513,127.3199997,46.23368454,62.8157959,105.0800018,41.60722733,69.20368195,68.73600769,31.41916466,192.0246582,34.82972717,80.16691589,232.5853882,31.16879654,51.46734619,45.19652557,107.8218536,83.77784729,107.6200027,104.8145905,92.7878952,144.3556213,59.1360054,94.54038239,36.4066925,78.02017975,161.8554535,181.7461548,111.034668,63.47000122,48.65187836,51.0128479,124.242836,139.0419312,107.5789337,45.72999954,54.53402328,160.4026794,30.14910126,50.0660553,56.5370369,89.70153046,144.87883,68.60650635,41.68000031,82.42767334,54.54493332,282.2193298,37.75,38.31650162,70.43667603,323.230011,48.88682938,130.6900024,10.97999954,157.0254822,43.74167252,45.54528427,74.14609528,478.8795776,49.24805832,131.2516022,137.5579987,50.92004395,245.3957977,125.8371124,49.3949852,103.8426895,2690.159912,18-12-2017
41.927948,82.26861572,1187.380005,1070.680054,1079.780029,66.22000122,179.5099945,171.2799988,35.30188751,109.8398361,130.6983643,96.73695374,93.0404129,194.4826202,74.5,108.7357788,149.0331116,83.55617523,211.9539032,172.9670868,27.53656387,43.41873169,171.1613312,187.0200043,36.57017517,174.9700012,53.7994194,127.0100021,45.86903,62.26334,104.2600021,41.78839493,68.78649902,68.46127319,31.08421516,192.3421478,34.66679764,80.75362396,231.9783783,31.00930405,51.47649384,45.30073929,108.3333206,83.54747009,105.7300034,104.9371796,92.80757904,144.8313599,58.34005737,95.30021667,35.88276291,76.7203064,161.1028748,177.9847565,110.3450012,63.63999939,49.19509506,50.58637619,124.9650421,138.6101837,107.7509689,45.34000015,54.03273392,161.0674286,29.97728539,49.94306946,55.77596283,89.82616425,145.6725464,67.72703552,42.97000122,83.76625824,54.52613831,283.2771301,36.91999817,38.04337692,70.59601593,316.9700012,48.60217285,129.9600067,10.94999981,155.8073273,43.60363007,45.30452728,74.18704987,476.0738525,49.25679016,131.1660004,138.605011,50.50047302,242.0549316,124.3296814,49.4618187,104.1688461,2681.469971,19-12-2017
41.88230515,81.97148895,1177.619995,1064.949951,1073.560059,65.79599762,177.8899994,172.6399994,35.39162827,109.8202591,130.1268311,96.40093231,92.99332428,195.1668549,74,106.6740723,148.8071899,83.41947174,212.2784576,174.2040863,27.56461716,43.89870453,169.3629913,188.8200073,36.79441452,174.25,54.00779724,127.6299973,45.81692505,61.63333893,103.3899994,41.74310684,69.14528656,67.10385895,31.4926796,190.7548676,35.06506729,79.85027313,233.6850433,30.60636139,51.366642,45.37652588,108.7078018,83.11232758,105.2399979,105.8566132,93.04358673,144.3841858,58.43051147,95.94103241,35.77565765,76.10308838,159.9693298,177.2098083,108.3909836,62.90000153,49.43706512,50.28693771,126.315567,139.1678619,107.14431,45.02999878,53.83578873,161.2859955,29.85067749,49.82954407,55.44978714,87.57735443,145.5213318,67.69077301,42.15999985,85.02004242,54.26294708,283.8965454,35.65999985,37.91122055,70.67568207,316.3800049,48.21651459,129,10.97999954,155.2908325,44.08676529,45.77774811,74.31581116,474.9017334,49.38791275,130.9263458,140.0837402,50.8151474,240.8280487,124.1837845,49.4618187,104.029068,2679.25,20-12-2017
42.04085159,81.95230865,1174.76001,1063.630005,1070.849976,66.33200073,177.4499969,175.3200073,35.20318222,110.1043015,130.0346527,97.93585205,92.34355927,194.2644196,74.01999664,106.5573654,147.903183,83.54706573,211.6197968,174.9202118,27.88252258,43.16028214,168.7538605,188.6199951,38.1305275,174.5599976,53.9225502,128.2799988,46.02531052,62.77703476,103.6200027,41.30828094,69.96297455,67.45937347,31.76227188,189.6042023,34.87498856,79.72919464,230.069397,30.42168236,51.81522369,44.78918076,108.013649,83.53894043,104.8000031,109.2978821,92.2569046,146.7152252,58.24056244,95.27275085,35.97125626,76.19662476,159.6720123,176.5388336,108.1227875,63.52000046,49.45188141,50.04194641,125.4245834,138.2594299,107.3706741,45.40999985,55.15169525,160.8944092,30.23952675,50.44448853,55.72159576,87.92139435,145.6063843,68.74250031,42.27000046,85.52906799,54.12195969,281.161499,35.86999893,37.8407402,71.46353149,332.9400024,48.55625916,128.9700012,10.89000034,154.579422,44.40599823,46.11812592,74.49720001,474.0157471,49.99980545,129.6851349,142.0308838,49.48016357,246.3301849,124.0768204,49.9105072,103.7681351,2684.570068,21-12-2017
42.04085159,81.96189117,1168.359985,1060.119995,1068.859985,65.04000092,177.1999969,176.2899933,35.56212234,110.3785553,129.1681061,97.5907135,92.48480225,193.6495972,73.88999939,105.6821136,148.2176208,83.96630096,210.0066071,174.9666748,27.93862534,43.10490417,169.4113159,189.9400024,38.10249329,175,53.9225502,128.3200073,46.18159103,61.34257126,102.6299973,41.29922485,70.06311035,67.02305603,31.81128883,188.899826,34.89308929,79.22628784,230.7907715,30.33773804,51.59551239,44.86497879,108.3241882,83.79490662,103.8600006,109.4379959,91.90290833,146.4202728,58.54809952,95.32767487,35.98523331,76.25273132,159.2724762,176.3781738,107.8354263,63.61999893,49.79262161,50.15991211,126.1186295,138.0525818,107.4250031,45.68000031,55.0979805,160.6576385,30.39325905,50.52963638,55.23233795,87.81230164,145.3607025,68.44329834,42.18999863,85.96269989,53.85877228,281.2282104,35.13999939,37.8407402,71.28647614,338.2000122,48.4093399,129.1900024,10.53999996,154.4624786,44.56991196,45.77774811,74.45038605,472.6589661,50.14840698,130.5411377,143.050354,49.64228058,244.404892,124.2421417,49.7195816,103.963829,2683.340088,22-12-2017
40.97427368,81.8564682,1176.76001,1056.73999,1065.849976,63.45800018,175.9900055,172.3300018,34.95191574,110.6724014,129.1404724,97.20016479,93.37943268,195.8015747,74.26999664,105.1472397,148.6401215,84.28529358,209.6247559,177.0406342,27.84512329,42.53263092,167.3519287,187.7599945,38.13986969,174.4400024,53.98886108,127.9800034,46.2076416,61.69150543,102.5400009,41.49852371,70.07144928,67.15232849,31.90932655,188.8204803,34.82972717,79.1517868,227.052002,30.39650154,51.57719421,44.93128967,108.5890732,83.40242767,104.8399963,110.3136444,91.76524353,145.5639954,58.15916824,95.34598541,35.85948181,76.18727875,159.1517029,176.3025818,107.6246948,63.79000092,49.64447403,50.34138107,126.2874374,138.2954102,107.0809326,45.20999908,54.72201157,160.3571014,30.4294281,50.69046783,55.50414658,87.35919952,144.1985168,67.79956818,42.13999939,86.62257385,53.70838547,281.4759216,35.04999924,37.76144791,71.16253662,340.3999939,48.17977524,129.3200073,10.46000004,154.8815308,44.44913101,46.0185051,74.39772034,474.1356506,49.96484375,130.8236237,143.6841278,48.67917633,243.2251587,125.3119431,49.51909637,103.8240585,2680.5,26-12-2017
40.98148346,82.15358734,1182.26001,1049.369995,1060.199951,62.32799911,177.6199951,172.9700012,35.06856918,111.6812668,129.5829468,97.38181305,93.47359467,195.5338135,74.58999634,104.6804352,148.7579956,83.93896484,210.4075165,176.8825684,27.79837418,42.56033325,168.2704315,186.2400055,37.75678635,175.3600006,54.43402863,128.2299957,46.25973511,61.01303101,102.6500015,41.60722733,70.00469971,67.74217224,31.77044296,189.6438446,34.90214157,79.29148865,227.9493256,30.49723434,51.57719421,44.88392258,108.9635544,83.69252777,104.5,109.9371185,92.00123596,145.8779602,58.37623978,95.69387817,36.15985489,76.45846558,160.4338837,176.0662842,108.333519,64.11000061,49.52101517,50.28693771,127.8537445,138.4662933,107.8234024,45.25999832,54.56088257,160.4664001,30.49273109,50.68100739,55.88468552,87.86264801,145.6914215,67.89931488,42.29000092,86.82997894,53.83058167,281.7236938,35.75,37.98170471,71.56090546,333.25,48.27161026,130.2599945,10.52999973,154.686615,44.41461945,45.88567734,74.65519714,474.6894531,50.67288589,131.0804291,144.6760559,49.27992249,241.5547333,124.2421417,49.49999237,104.5136642,2682.620117,27-12-2017
41.0967865,82.16318512,1186.099976,1048.140015,1055.949951,63.0719986,177.9199982,172.3000031,35.66083145,112.0045013,129.5737152,97.8995285,93.60543823,195.7619171,74.16999817,104.8068619,149.121582,83.91160583,212.6507568,176.5012207,27.86382294,42.66186142,168.4251251,192.7100067,37.64466476,175.5500031,54.42455673,128.2700043,46.38996506,61.01303101,102.7900009,41.41698456,70.10480499,68.07344055,32.00735474,189.6438446,34.92929077,79.20765686,229.0929108,30.53081512,51.81522369,45.01654434,109.0092239,83.43655396,102.3899994,109.9633713,92.13911438,146.115799,58.23152161,95.95935059,36.4066925,76.49608612,160.8334351,176.3687134,107.6630173,64.34999847,49.89138794,50.18712997,126.7282791,138.6282043,107.796257,45.29000092,54.87418747,159.5921783,30.84540558,50.83237839,55.96622849,87.94657135,146.7307892,68.07158661,41.63000107,87.53697205,54.33815002,282.4194336,35.13000107,37.9376564,72.27793121,338.0299988,48.34506989,130.6900024,10.55000019,154.5404205,44.44913101,46.10983276,74.97118378,478.0673828,51.04875183,131.8593903,145.502655,49.31805801,242.073822,124.3782883,49.68138885,103.6842728,2687.540039,28-12-2017
40.65237427,81.99066925,1169.469971,1046.400024,1053.400024,62.27000046,176.4600067,172.4299927,35.5800705,111.6812668,128.7993774,97.12751007,92.99332428,191.8942871,73.62000275,104.5540085,148.7187347,83.73845673,210.445694,176.2687073,27.60201645,42.60647964,168.0577393,191.9600067,37.42041779,175.2400055,54.05515671,127.1699982,45.95584869,60.62534714,102.2300034,41.5619278,69.78774261,67.83912659,31.76227188,188.3641357,34.66679764,78.65818787,225.9963379,30.40489578,51.51311874,44.78918076,109.529808,82.51506042,101,109.6218796,91.41035461,145.6591339,57.90589905,95.61148071,36.36942673,75.94123077,159.9228363,175.8961792,107.6246948,63.50999832,50.20743561,50.21435165,125.7715988,137.9356537,107.886795,44.95000076,54.31023407,158.3627777,31.37893295,50.77560806,55.52226639,88.65141296,146.1544189,67.46411133,41.41999817,87.61240387,53.98096466,281.0471497,34.66999817,37.88479233,72.27793121,335.9599915,48.17977524,130.3899994,10.27999973,153.7608185,44.5526619,45.89397812,74.64935303,474.1265259,51.20610046,131.3286591,144.7311554,48.7459259,240.4316711,123.7461319,49.04175186,103.963829,2673.610107,29-12-2017
41.38023758,82.38363647,1189.01001,1065,1073.209961,64.10600281,181.4199982,183.6499939,36.80944443,112.1612244,128.3476868,98.04483032,92.84265137,197.6957397,73.83999634,108.7260666,149.25914,82.6174469,211.1138916,174.8736877,27.9573288,43.24335861,171.8381042,201.0700073,38.52543259,177.6999969,55.68430328,128.3699951,46.47677994,61.53641891,104.4100037,41.25393295,70.94755554,68.42088318,31.48451996,191.4393921,35.17368317,78.86309052,234.8901825,30.58957481,51.46734619,44.1734314,107.8309708,83.96556854,105.4899979,111.7146759,91.03612518,146.3727264,58.97320938,96.64595032,36.11329651,77.31427002,160.9449463,177.9753418,107.6534348,64.04000092,50.53336334,49.76972961,127.3472748,138.2504425,111.9795074,45.79000092,54.68619919,161.1858063,31.99385643,51.23918533,55.54944611,87.59413147,147.5812225,67.4187851,43.27999878,86.36806488,54.16896057,282.8863831,36.16999817,38.16672516,72.87987518,348.9700012,47.9226799,131.7299957,10.97999954,154.6768646,45.21697998,46.38380051,74.99458313,469.751709,51.49455261,132.0391541,144.2351837,50.57675552,241.2904816,124.0865326,49.10858536,104.765274,2695.810059,02-01-2018
41.37303162,82.76704407,1204.199951,1082.47998,1091.52002,63.45000076,184.6699982,184,37.42860794,113.277832,129.5737152,98.14474487,93.65251923,210.7068481,76.75,109.1928558,151.135788,82.51719666,213.3284912,175.7850952,27.86382294,41.77576828,173.1433411,205.0500031,37.90633011,181.0399933,55.80742645,130.1300049,45.52173233,61.52672577,105.2900009,41.16334152,72.34095764,68.9541626,30.7574501,194.9511414,35.45427322,79.29148865,237.4589691,30.81622887,51.39410782,45.19652557,107.5478287,85.27950287,107.75,112.529007,92.24745178,147.0482635,59.64254379,99.2641983,35.34720612,78.92243195,160.2666626,180.1111755,108.5346603,63.61000061,50.04447556,49.70621872,128.0600586,137.1081543,114.4605026,46.29999924,55.10693741,164.227417,32.05715179,51.73114777,55.59475327,87.48506927,148.818985,67.62730408,43.50999832,86.74511719,55.18408966,283.801239,37.31000137,38.06100082,73.33132172,353.0299988,48.05123138,132.9100037,11.55000019,155.1056671,44.99266815,46.85702515,76.09468079,474.7079468,51.72182465,135.6686249,144.4556122,51.47310638,239.0443268,126.0607758,49.18495941,105.5760345,2713.060059,03-01-2018
41.56521606,83.49552155,1209.589966,1086.400024,1095.76001,62.92399979,184.3300018,185.7100067,37.23120499,113.6990204,129.5644836,99.55072784,93.73727417,211.8175354,76.73000336,109.1442413,153.0910797,83.10046387,214.2544403,177.1801758,28.22848511,41.00966644,174.7579803,205.6300049,38.15022278,183.2200012,55.71271133,132.1600037,45.6693306,61.48795319,106.6800003,41.74310684,72.44109344,69.01880646,31.0433712,197.391449,35.55458069,79.64538574,237.5381165,30.88338661,52.2271843,45.64176941,108.0775833,84.79317474,109.9499969,112.1787567,92.69062042,148.7894135,59.7239418,99.13601685,35.16558075,79.11052704,161.3909149,178.7124939,110.2013321,63,49.93583298,50.00565338,127.3660507,138.9609985,115.20298,47.25,55.79621887,163.5353394,32.1023674,51.5513916,56.31521988,86.82216644,151.152832,68.46144867,43.66999817,87.42385101,55.39088058,282.7243958,38.09999847,38.67773056,74.28736115,349.7900085,48.78582001,133.8500061,12.11999989,157.8830566,45.08756638,47.66231155,76.33462524,480.9747009,52.2987442,138.4164124,146.4394836,51.76870728,242.3852234,126.654068,49.4618187,105.8649445,2723.98999,04-01-2018
